Time stamp;Contador;RSSI_DL;PSR;Status LED NodeMCU; Status LED Esp
Fri May 28 12:11:20 2021 ; 5627 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:20 2021 ; 5628 ; -50.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:21 2021 ; 5629 ; -56.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:21 2021 ; 5630 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:22 2021 ; 5631 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:22 2021 ; 5632 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:23 2021 ; 5633 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:23 2021 ; 5634 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:24 2021 ; 5635 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:24 2021 ; 5636 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:25 2021 ; 5637 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:25 2021 ; 5638 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:26 2021 ; 5639 ; -48.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:26 2021 ; 5640 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:27 2021 ; 5641 ; -48.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:27 2021 ; 5642 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:28 2021 ; 5643 ; -50.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:28 2021 ; 5644 ; -56.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:29 2021 ; 5645 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:30 2021 ; 5646 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:30 2021 ; 5647 ; -56.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:31 2021 ; 5648 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:31 2021 ; 5649 ; -56.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:32 2021 ; 5650 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:32 2021 ; 5651 ; -59.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:33 2021 ; 5652 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:33 2021 ; 5653 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:34 2021 ; 5654 ; -57.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:34 2021 ; 5655 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:35 2021 ; 5656 ; -48.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:35 2021 ; 5657 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:36 2021 ; 5658 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:36 2021 ; 5659 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:37 2021 ; 5660 ; -47.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:37 2021 ; 5661 ; -55.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:38 2021 ; 5662 ; -56.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:38 2021 ; 5663 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:39 2021 ; 5664 ; -56.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:39 2021 ; 5665 ; -50.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:40 2021 ; 5666 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:41 2021 ; 5667 ; -55.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:41 2021 ; 5668 ; -56.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:42 2021 ; 5669 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:42 2021 ; 5670 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:43 2021 ; 5671 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:43 2021 ; 5672 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:44 2021 ; 5673 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:44 2021 ; 5674 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:45 2021 ; 5675 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:45 2021 ; 5676 ; -46.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:46 2021 ; 5677 ; -57.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:46 2021 ; 5678 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:47 2021 ; 5679 ; -56.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:47 2021 ; 5680 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:48 2021 ; 5681 ; -55.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:48 2021 ; 5682 ; -55.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:49 2021 ; 5683 ; -55.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:50 2021 ; 5684 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:50 2021 ; 5685 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:51 2021 ; 5686 ; -55.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:51 2021 ; 5687 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:52 2021 ; 5688 ; -55.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:52 2021 ; 5689 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:53 2021 ; 5690 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:53 2021 ; 5691 ; -57.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:54 2021 ; 5692 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:54 2021 ; 5693 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:55 2021 ; 5694 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:55 2021 ; 5695 ; -50.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:56 2021 ; 5696 ; -57.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:56 2021 ; 5697 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:57 2021 ; 5698 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:57 2021 ; 5699 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:58 2021 ; 5700 ; -56.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:58 2021 ; 5701 ; -58.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:59 2021 ; 5702 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:11:59 2021 ; 5703 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:00 2021 ; 5704 ; -57.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:01 2021 ; 5705 ; -48.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:01 2021 ; 5706 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:02 2021 ; 5707 ; -57.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:02 2021 ; 5708 ; -58.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:03 2021 ; 5709 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:03 2021 ; 5710 ; -56.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:04 2021 ; 5711 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:04 2021 ; 5712 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:05 2021 ; 5713 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:05 2021 ; 5714 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:06 2021 ; 5715 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:06 2021 ; 5716 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:07 2021 ; 5717 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:07 2021 ; 5718 ; -48.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:08 2021 ; 5719 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:08 2021 ; 5720 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:09 2021 ; 5721 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:09 2021 ; 5722 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:10 2021 ; 5723 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:10 2021 ; 5724 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:11 2021 ; 5725 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:12 2021 ; 5726 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:12 2021 ; 5727 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:13 2021 ; 5728 ; -58.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:13 2021 ; 5729 ; -55.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:14 2021 ; 5730 ; -55.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:14 2021 ; 5731 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:15 2021 ; 5732 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:15 2021 ; 5733 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:16 2021 ; 5734 ; -50.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:16 2021 ; 5735 ; -50.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:17 2021 ; 5736 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:17 2021 ; 5737 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:18 2021 ; 5738 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:18 2021 ; 5739 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:19 2021 ; 5740 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:19 2021 ; 5741 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:20 2021 ; 5742 ; -50.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:20 2021 ; 5743 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:21 2021 ; 5744 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:22 2021 ; 5745 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:22 2021 ; 5746 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:23 2021 ; 5747 ; -55.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:23 2021 ; 5748 ; -50.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:24 2021 ; 5749 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:24 2021 ; 5750 ; -48.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:25 2021 ; 5751 ; -47.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:25 2021 ; 5752 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:26 2021 ; 5753 ; -50.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:26 2021 ; 5754 ; -50.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:27 2021 ; 5755 ; -45.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:27 2021 ; 5756 ; -50.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:28 2021 ; 5757 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:28 2021 ; 5758 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:29 2021 ; 5759 ; -45.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:29 2021 ; 5760 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:30 2021 ; 5761 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:30 2021 ; 5762 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:31 2021 ; 5763 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:31 2021 ; 5764 ; -56.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:32 2021 ; 5765 ; -56.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:33 2021 ; 5766 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:33 2021 ; 5767 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:34 2021 ; 5768 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:34 2021 ; 5769 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:35 2021 ; 5770 ; -50.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:35 2021 ; 5771 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:36 2021 ; 5772 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:36 2021 ; 5773 ; -57.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:37 2021 ; 5774 ; -50.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:37 2021 ; 5775 ; -47.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:38 2021 ; 5776 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:38 2021 ; 5777 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:39 2021 ; 5778 ; -55.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:39 2021 ; 5779 ; -47.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:40 2021 ; 5780 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:40 2021 ; 5781 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:41 2021 ; 5782 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:41 2021 ; 5783 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:42 2021 ; 5784 ; -55.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:42 2021 ; 5785 ; -50.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:43 2021 ; 5786 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:44 2021 ; 5787 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:44 2021 ; 5788 ; -50.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:45 2021 ; 5789 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:45 2021 ; 5790 ; -58.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:46 2021 ; 5791 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:46 2021 ; 5792 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:47 2021 ; 5793 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:47 2021 ; 5794 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:48 2021 ; 5795 ; -55.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:48 2021 ; 5796 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:49 2021 ; 5797 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:49 2021 ; 5798 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:50 2021 ; 5799 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:50 2021 ; 5800 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:51 2021 ; 5801 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:51 2021 ; 5802 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:52 2021 ; 5803 ; -58.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:52 2021 ; 5804 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:53 2021 ; 5805 ; -56.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:53 2021 ; 5806 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:54 2021 ; 5807 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:54 2021 ; 5808 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:55 2021 ; 5809 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:56 2021 ; 5810 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:56 2021 ; 5811 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:57 2021 ; 5812 ; -55.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:57 2021 ; 5813 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:58 2021 ; 5814 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:58 2021 ; 5815 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:59 2021 ; 5816 ; -55.0 ; 99.93 ; 0 ; 0
Fri May 28 12:12:59 2021 ; 5817 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:00 2021 ; 5818 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:00 2021 ; 5819 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:01 2021 ; 5820 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:01 2021 ; 5821 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:02 2021 ; 5822 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:02 2021 ; 5823 ; -55.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:03 2021 ; 5824 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:03 2021 ; 5825 ; -47.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:04 2021 ; 5826 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:04 2021 ; 5827 ; -58.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:05 2021 ; 5828 ; -55.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:06 2021 ; 5829 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:06 2021 ; 5830 ; -50.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:07 2021 ; 5831 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:07 2021 ; 5832 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:08 2021 ; 5833 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:08 2021 ; 5834 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:09 2021 ; 5835 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:09 2021 ; 5836 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:10 2021 ; 5837 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:10 2021 ; 5838 ; -50.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:11 2021 ; 5839 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:11 2021 ; 5840 ; -56.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:12 2021 ; 5841 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:12 2021 ; 5842 ; -50.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:13 2021 ; 5843 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:13 2021 ; 5844 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:14 2021 ; 5845 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:14 2021 ; 5846 ; -57.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:15 2021 ; 5847 ; -55.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:15 2021 ; 5848 ; -55.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:16 2021 ; 5849 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:16 2021 ; 5850 ; -57.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:17 2021 ; 5851 ; -55.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:18 2021 ; 5852 ; -50.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:18 2021 ; 5853 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:19 2021 ; 5854 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:19 2021 ; 5855 ; -50.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:20 2021 ; 5856 ; -46.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:20 2021 ; 5857 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:21 2021 ; 5858 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:21 2021 ; 5859 ; -56.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:22 2021 ; 5860 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:22 2021 ; 5861 ; -50.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:23 2021 ; 5862 ; -47.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:23 2021 ; 5863 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:24 2021 ; 5864 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:24 2021 ; 5865 ; -48.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:25 2021 ; 5866 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:25 2021 ; 5867 ; -48.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:26 2021 ; 5868 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:26 2021 ; 5869 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:27 2021 ; 5870 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:28 2021 ; 5871 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:28 2021 ; 5872 ; -50.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:29 2021 ; 5873 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:29 2021 ; 5874 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:30 2021 ; 5875 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:30 2021 ; 5876 ; -50.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:31 2021 ; 5877 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:31 2021 ; 5878 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:32 2021 ; 5879 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:32 2021 ; 5880 ; -55.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:33 2021 ; 5881 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:33 2021 ; 5882 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:34 2021 ; 5883 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:34 2021 ; 5884 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:35 2021 ; 5885 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:35 2021 ; 5886 ; -48.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:36 2021 ; 5887 ; -50.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:37 2021 ; 5888 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:37 2021 ; 5889 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:38 2021 ; 5890 ; -50.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:38 2021 ; 5891 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:39 2021 ; 5892 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:39 2021 ; 5893 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:40 2021 ; 5894 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:40 2021 ; 5895 ; -48.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:41 2021 ; 5896 ; -55.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:41 2021 ; 5897 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:42 2021 ; 5898 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:42 2021 ; 5899 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:43 2021 ; 5900 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:43 2021 ; 5901 ; -56.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:44 2021 ; 5902 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:44 2021 ; 5903 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:45 2021 ; 5904 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:45 2021 ; 5905 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:46 2021 ; 5906 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:46 2021 ; 5907 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:47 2021 ; 5908 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:48 2021 ; 5909 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:48 2021 ; 5910 ; -55.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:49 2021 ; 5911 ; -50.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:49 2021 ; 5912 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:50 2021 ; 5913 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:50 2021 ; 5914 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:51 2021 ; 5915 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:51 2021 ; 5916 ; -50.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:52 2021 ; 5917 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:52 2021 ; 5918 ; -51.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:53 2021 ; 5919 ; -56.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:53 2021 ; 5920 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:54 2021 ; 5921 ; -55.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:54 2021 ; 5922 ; -53.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:55 2021 ; 5923 ; -50.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:55 2021 ; 5924 ; -52.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:56 2021 ; 5925 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:57 2021 ; 5926 ; -49.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:57 2021 ; 5927 ; -54.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:58 2021 ; 5928 ; -48.0 ; 99.93 ; 0 ; 0
Fri May 28 12:13:58 2021 ; 5929 ; -48.0 ; 99.93 ; 0 ; 0
